student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
1348,Arjun M 5,Web Dev,"Signal Systems, Data Mining",Practice regularly,Improving
1349,Arjun S 7,Java,"DBMS, EM Theory",Take mock tests,Needs attention
1350,Priya T 10,Stats,"VLSI, Embedded",Improve time management,Declining
1351,Aisha M 5,"Thermo, AI","Networking, RL",Improve time management,Stable
1352,Sneha T 7,Surveying,"Web Dev, Networking",Attend workshops,Needs attention
1353,Ravi M 7,Stats,"CAD, Python",Practice regularly,Declining
1354,Ravi M 8,Embedded,"Python, DSA",Attend tutoring sessions,Stable
1355,Meera K 5,Java,"Dynamics, Machines",Attend tutoring sessions,Stable
1356,Divya S 6,Thermo,"Machines, Power Systems",Attend tutoring sessions,Improving
1357,Priya T 11,"Fluid Mech, Power Systems","Power Systems, Data Mining",Revise theoretical concepts,Needs attention
1358,Karan T 7,"Math, Surveying","Web Dev, Concrete Tech",Focus on weak topics,Stable
1359,Priya S 11,Digital Logic,"CAD, Control",Attend tutoring sessions,Needs attention
1360,Meera R 8,Security,"Structural, Java",Focus on weak topics,Stable
1361,Priya T 12,AI,"OS, Stats",Join peer study groups,Declining
1362,Sneha S 7,Mechatronics,"Power Systems, NLP",Simulate real problems,Needs attention
1363,Karan S 10,"CN, Thermo","RL, Mechatronics",Revise theoretical concepts,Stable
1364,Rahul R 8,Surveying,"Python, Signal Systems",Revise theoretical concepts,Needs attention
1365,Meera R 9,"RL, Data Mining","Java, Digital Logic",Improve time management,Needs attention
1366,Ankit K 6,AI,"DBMS, ML",Practice regularly,Improving
1367,Arjun R 10,"Surveying, OS","Web Dev, Geotech",Revise theoretical concepts,Stable
1368,Ravi M 9,Math,"NLP, OS",Take mock tests,Declining
1369,Ravi K 9,Security,"Digital Logic, Fluid Mech",Attend workshops,Declining
1370,Meera R 10,Concrete Tech,"Control, DBMS",Improve time management,Needs attention
1371,Sneha R 12,Mechatronics,"Circuits, Math",Attend workshops,Needs attention
1372,Ankit R 12,Networking,"Surveying, Security",Practice regularly,Declining
1373,Meera K 6,"Web Dev, Mechatronics","Machines, ML",Improve time management,Stable
1374,Meera R 11,Math,"NLP, Power Systems",Simulate real problems,Needs attention
1375,Arjun T 11,Surveying,"Signal Systems, Digital Logic",Attend tutoring sessions,Declining
1376,Ankit R 13,"Web Dev, Dynamics","Data Mining, Geotech",Practice regularly,Stable
1377,Sneha T 8,DL,"Security, NLP",Simulate real problems,Improving
1378,Priya S 12,Math,"Embedded, Stats",Simulate real problems,Improving
1379,Ravi S 7,CAD,"Power Systems, CAD",Take mock tests,Needs attention
1380,Meera K 7,Structural,"Networking, Math",Simulate real problems,Declining
1381,Divya R 6,"Machines, Data Mining","Thermo, Surveying",Revise theoretical concepts,Needs attention
1382,Ankit R 14,"Geotech, DSA","Concrete Tech, Embedded",Join peer study groups,Needs attention
1383,Karan R 4,"ML, Data Mining","Data Mining, Power Systems",Use online resources,Stable
1384,Karan M 9,"Signal Systems, DSA","Web Dev, Machines",Attend workshops,Needs attention
1385,Divya T 9,Signal Systems,"OS, DSA",Take mock tests,Needs attention
1386,Divya M 10,Security,"RL, AI",Use online resources,Stable
1387,Aisha R 7,Dynamics,"Stats, Mechatronics",Use online resources,Declining
1388,Rahul T 10,VLSI,"Signal Systems, Dynamics",Attend tutoring sessions,Declining
1389,Ankit S 8,"Embedded, DBMS","Signal Systems, Concrete Tech",Revise theoretical concepts,Improving
1390,Sneha M 6,Circuits,"VLSI, CAD",Simulate real problems,Declining
1391,Rahul M 14,DBMS,"Surveying, CN",Take mock tests,Declining
1392,Rahul R 9,"Web Dev, Stats","DBMS, Surveying",Use online resources,Stable
1393,Divya S 7,"Thermo, Control","Math, Web Dev",Attend workshops,Improving
1394,Aisha K 11,Surveying,"ML, Circuits",Attend workshops,Improving
1395,Priya K 7,Control,"DL, Concrete Tech",Attend tutoring sessions,Improving
1396,Priya R 11,"Java, DBMS","CN, Circuits",Revise theoretical concepts,Stable
1397,Arjun M 6,"VLSI, Structural","Structural, Dynamics",Attend workshops,Declining
1398,Divya T 10,"Geotech, Security","Concrete Tech, Data Mining",Simulate real problems,Improving
1399,Priya S 13,"Web Dev, DBMS","ML, Dynamics",Join peer study groups,Stable
1400,Arjun K 9,"Java, CN","Signal Systems, RL",Focus on weak topics,Improving
1401,Sneha R 13,"Machines, Python","Web Dev, RL",Improve time management,Improving
1402,Karan K 11,Fluid Mech,"Circuits, CN",Attend tutoring sessions,Needs attention
1403,Meera K 8,"NLP, Python","Control, ML",Focus on weak topics,Improving
1404,Sneha K 4,"Concrete Tech, RL","Security, CN",Practice regularly,Needs attention
1405,Meera T 6,"Math, DBMS","Digital Logic, CN",Attend tutoring sessions,Improving
1406,Priya K 8,"AI, Surveying","Power Systems, EM Theory",Join peer study groups,Stable
1407,Divya T 11,"Digital Logic, Python","CN, CAD",Improve time management,Stable
1408,Divya T 12,"Networking, DSA","Python, CAD",Join peer study groups,Improving
1409,Priya S 14,Web Dev,"Security, AI",Improve time management,Declining
1410,Ankit K 7,AI,"DBMS, Data Mining",Practice regularly,Stable
1411,Rahul M 15,Power Systems,"Web Dev, EM Theory",Attend tutoring sessions,Needs attention
1412,Karan S 11,Math,"Embedded, Data Mining",Improve time management,Stable
1413,Karan R 5,"VLSI, CAD","ML, Concrete Tech",Focus on weak topics,Improving
1414,Sneha R 14,"Math, Structural","DL, Security",Improve time management,Needs attention
1415,Divya R 7,Fluid Mech,"CAD, Power Systems",Take mock tests,Stable
1416,Ankit K 8,Digital Logic,"Concrete Tech, CN",Practice regularly,Stable
1417,Sneha T 9,Java,"Structural, AI",Simulate real problems,Improving
1418,Ravi R 8,OS,"Concrete Tech, Web Dev",Simulate real problems,Needs attention
1419,Arjun M 7,"Mechatronics, Python","CAD, Stats",Improve time management,Improving
1420,Ravi K 10,"Mechatronics, Geotech","Security, DSA",Attend tutoring sessions,Needs attention
1421,Divya K 8,"Data Mining, DBMS","NLP, CN",Attend workshops,Needs attention
1422,Sneha S 8,Machines,"Signal Systems, Control",Attend workshops,Stable
1423,Rahul K 8,Math,"Structural, Concrete Tech",Attend workshops,Improving
1424,Rahul R 10,"Concrete Tech, DSA","Geotech, Control",Use online resources,Improving
1425,Sneha R 15,NLP,"Circuits, Machines",Attend workshops,Improving
1426,Rahul M 16,VLSI,"Fluid Mech, Circuits",Use online resources,Needs attention
1427,Priya S 15,Mechatronics,"Surveying, Mechatronics",Join peer study groups,Declining
1428,Arjun R 11,Circuits,"ML, DBMS",Improve time management,Improving
1429,Arjun K 10,Math,"Geotech, Machines",Attend tutoring sessions,Needs attention
1430,Arjun R 12,"OS, Fluid Mech","Structural, Concrete Tech",Take mock tests,Improving
1431,Divya R 8,"DSA, ML","Geotech, DSA",Simulate real problems,Stable
1432,Meera S 9,"DL, Geotech","Data Mining, EM Theory",Attend workshops,Stable
1433,Aisha M 6,"CN, Security","Machines, CN",Attend tutoring sessions,Stable
1434,Divya R 9,"Surveying, NLP","DL, Data Mining",Revise theoretical concepts,Needs attention
1435,Karan R 6,Surveying,"VLSI, DSA",Attend tutoring sessions,Needs attention
1436,Divya S 8,VLSI,"Math, NLP",Use online resources,Needs attention
1437,Ankit M 10,NLP,"Surveying, Networking",Attend tutoring sessions,Needs attention
1438,Meera R 12,Circuits,"Java, Web Dev",Use online resources,Improving
1439,Arjun R 13,"Geotech, Mechatronics","Mechatronics, Control",Use online resources,Improving
1440,Priya M 6,"Python, VLSI","Math, Networking",Improve time management,Stable
1441,Arjun T 12,"Digital Logic, Control","VLSI, CN",Improve time management,Declining
1442,Rahul S 9,"Geotech, Control","ML, Digital Logic",Focus on weak topics,Stable
1443,Rahul T 11,Java,"DSA, Math",Practice regularly,Stable
1444,Karan R 7,"Thermo, Digital Logic","VLSI, CN",Simulate real problems,Needs attention
1445,Ankit S 9,"Thermo, CAD","ML, Surveying",Simulate real problems,Needs attention
1446,Aisha R 8,Digital Logic,"DBMS, Control",Take mock tests,Improving
1447,Arjun S 8,"Python, Concrete Tech","Data Mining, DL",Take mock tests,Improving
1448,Rahul M 17,EM Theory,"Java, CN",Practice regularly,Needs attention
1449,Meera R 13,Security,"Math, Circuits",Join peer study groups,Declining
1450,Ravi R 9,"ML, Digital Logic","Power Systems, Digital Logic",Practice regularly,Declining
1451,Priya K 9,"Fluid Mech, Circuits","Signal Systems, Dynamics",Attend tutoring sessions,Declining
1452,Rahul M 18,Concrete Tech,"Circuits, NLP",Join peer study groups,Stable
1453,Rahul T 12,"Concrete Tech, ML","CN, AI",Simulate real problems,Needs attention
1454,Priya S 16,"Circuits, Digital Logic","AI, Power Systems",Join peer study groups,Stable
1455,Priya S 17,"DL, Data Mining","Python, ML",Attend workshops,Needs attention
1456,Rahul K 9,Math,"DSA, CAD",Attend tutoring sessions,Needs attention
1457,Rahul M 19,"Stats, AI","Machines, RL",Use online resources,Improving
1458,Arjun S 9,ML,"Surveying, Java",Simulate real problems,Needs attention
1459,Meera M 9,"Control, Machines","Embedded, Math",Improve time management,Stable
1460,Sneha K 5,"Dynamics, CN","Web Dev, ML",Improve time management,Declining
1461,Divya R 10,"Python, Stats","Structural, Mechatronics",Simulate real problems,Stable
1462,Karan M 10,"Surveying, DSA","Surveying, Signal Systems",Attend tutoring sessions,Declining
1463,Ravi K 11,"Dynamics, Math","Concrete Tech, DSA",Use online resources,Stable
1464,Karan K 12,Security,"Structural, Surveying",Simulate real problems,Needs attention
1465,Ravi S 8,Dynamics,"RL, Thermo",Revise theoretical concepts,Declining
1466,Rahul S 10,"OS, Security","AI, CAD",Revise theoretical concepts,Needs attention
1467,Karan S 12,Mechatronics,"Circuits, Signal Systems",Take mock tests,Stable
1468,Divya K 9,OS,"Java, Control",Attend tutoring sessions,Declining
1469,Aisha M 7,"Structural, RL","RL, Dynamics",Focus on weak topics,Needs attention
1470,Aisha T 5,"Math, Concrete Tech","DSA, Circuits",Simulate real problems,Declining
1471,Rahul M 20,Networking,"Machines, Web Dev",Use online resources,Declining
1472,Priya M 7,"Mechatronics, Concrete Tech","Math, Surveying",Revise theoretical concepts,Stable
1473,Divya M 11,"DBMS, Networking","DSA, Control",Revise theoretical concepts,Stable
1474,Meera S 10,Stats,"DBMS, Signal Systems",Use online resources,Stable
1475,Ravi M 10,"CN, AI","ML, Networking",Improve time management,Needs attention
1476,Ravi K 12,"DBMS, ML","Geotech, Signal Systems",Join peer study groups,Needs attention
1477,Meera S 11,Structural,"Concrete Tech, Math",Simulate real problems,Stable
1478,Meera T 7,Python,"DSA, Web Dev",Attend tutoring sessions,Needs attention
1479,Priya T 13,DL,"OS, Java",Take mock tests,Needs attention
1480,Arjun R 14,Control,"RL, Dynamics",Simulate real problems,Stable
1481,Priya K 10,RL,"Structural, Embedded",Take mock tests,Improving
1482,Aisha R 9,"Data Mining, VLSI","Java, Data Mining",Simulate real problems,Declining
1483,Sneha T 10,Geotech,"Fluid Mech, EM Theory",Attend tutoring sessions,Declining
1484,Meera T 8,Surveying,"ML, Structural",Attend workshops,Improving
1485,Karan M 11,"AI, Math","Data Mining, CN",Revise theoretical concepts,Needs attention
1486,Karan S 13,EM Theory,"DSA, Stats",Improve time management,Improving
1487,Sneha T 11,Control,"Java, Thermo",Revise theoretical concepts,Stable
1488,Rahul M 21,"Surveying, Geotech","VLSI, Web Dev",Improve time management,Declining
1489,Rahul T 13,Embedded,"AI, Concrete Tech",Attend workshops,Declining
1490,Divya T 13,Security,"Java, Thermo",Simulate real problems,Needs attention
1491,Priya K 11,Java,"VLSI, Stats",Revise theoretical concepts,Improving
1492,Meera M 10,"Math, DL","ML, NLP",Practice regularly,Improving
1493,Sneha T 12,"Structural, AI","Control, DSA",Practice regularly,Improving
1494,Ankit R 15,"AI, Control","OS, EM Theory",Simulate real problems,Needs attention
1495,Ravi S 9,Fluid Mech,"VLSI, Machines",Focus on weak topics,Declining
1496,Ravi R 10,"DSA, Data Mining","Circuits, Geotech",Join peer study groups,Stable
1497,Sneha K 6,DL,"Digital Logic, Mechatronics",Join peer study groups,Declining
1498,Aisha T 6,Digital Logic,"NLP, Circuits",Use online resources,Stable
1499,Ravi K 13,DSA,"Fluid Mech, Java",Take mock tests,Stable
1500,Sneha K 7,Web Dev,"Digital Logic, Geotech",Improve time management,Needs attention
1501,Priya T 14,"VLSI, Fluid Mech","RL, AI",Join peer study groups,Stable
1502,Sneha T 13,Geotech,"EM Theory, Structural",Improve time management,Improving
1503,Aisha R 10,"Dynamics, DL","Stats, VLSI",Simulate real problems,Stable
1504,Aisha R 11,Mechatronics,"Dynamics, CAD",Attend workshops,Improving
1505,Meera K 9,Fluid Mech,"Control, Web Dev",Improve time management,Improving
1506,Priya K 12,"Geotech, Circuits","Geotech, Embedded",Join peer study groups,Needs attention
1507,Aisha T 7,"Dynamics, OS","Circuits, AI",Use online resources,Stable
1508,Aisha R 12,RL,"Digital Logic, Dynamics",Focus on weak topics,Declining
1509,Ankit K 9,DBMS,"Stats, DL",Attend tutoring sessions,Needs attention
1510,Divya S 9,AI,"Stats, Data Mining",Take mock tests,Improving
1511,Arjun M 8,Digital Logic,"Mechatronics, Surveying",Take mock tests,Improving
1512,Ankit S 10,"CAD, NLP","Stats, Mechatronics",Attend workshops,Improving
1513,Ravi R 11,"Dynamics, Control","VLSI, DBMS",Attend tutoring sessions,Stable
1514,Karan S 14,Circuits,"Security, Networking",Improve time management,Stable
1515,Ravi M 11,"Signal Systems, Fluid Mech","CAD, DSA",Join peer study groups,Stable
1516,Ravi S 10,"DBMS, Control","Circuits, Control",Practice regularly,Declining
1517,Ankit K 10,"DL, RL","Power Systems, Data Mining",Take mock tests,Needs attention
1518,Ravi S 11,Digital Logic,"DSA, AI",Improve time management,Needs attention
1519,Sneha K 8,"DL, Math","Surveying, Concrete Tech",Join peer study groups,Declining
1520,Rahul K 10,"EM Theory, Geotech","Python, Circuits",Practice regularly,Declining
1521,Ankit T 6,Fluid Mech,"Circuits, NLP",Practice regularly,Stable
1522,Divya S 10,Security,"Digital Logic, Thermo",Focus on weak topics,Improving
1523,Sneha M 7,"Concrete Tech, Security","Mechatronics, Machines",Join peer study groups,Needs attention
1524,Arjun T 13,Fluid Mech,"Stats, Data Mining",Focus on weak topics,Improving
1525,Priya M 8,"Concrete Tech, Web Dev","Digital Logic, Networking",Focus on weak topics,Declining
1526,Ravi T 5,"Data Mining, Mechatronics","Structural, CAD",Attend workshops,Improving
1527,Meera S 12,"DSA, Mechatronics","Digital Logic, Security",Attend tutoring sessions,Needs attention
1528,Rahul S 11,"Web Dev, Mechatronics","Python, Java",Take mock tests,Stable
1529,Aisha M 8,Web Dev,"Control, Power Systems",Take mock tests,Stable
1530,Rahul R 11,NLP,"DL, Web Dev",Revise theoretical concepts,Stable
1531,Priya T 15,Surveying,"Machines, Security",Use online resources,Needs attention
1532,Aisha R 13,Geotech,"Geotech, Web Dev",Simulate real problems,Needs attention
1533,Arjun S 10,"Digital Logic, Java","Thermo, Concrete Tech",Simulate real problems,Stable
1534,Ankit K 11,CN,"ML, Math",Improve time management,Needs attention
1535,Sneha S 9,"Digital Logic, DSA","Stats, Control",Simulate real problems,Improving
1536,Ankit S 11,"AI, Thermo","Fluid Mech, Power Systems",Focus on weak topics,Improving
1537,Aisha M 9,"Dynamics, Surveying","Stats, Mechatronics",Simulate real problems,Declining
1538,Meera M 11,"AI, DBMS","Structural, Machines",Take mock tests,Needs attention
1539,Divya T 14,"OS, CAD","Security, Stats",Simulate real problems,Stable
1540,Karan K 13,Java,"Power Systems, Concrete Tech",Attend workshops,Stable
1541,Karan M 12,"EM Theory, Networking","Java, DL",Attend workshops,Declining
1542,Rahul M 22,"RL, Signal Systems","Embedded, Networking",Practice regularly,Declining
1543,Aisha M 10,Python,"Machines, Python",Focus on weak topics,Declining
1544,Ankit S 12,Power Systems,"Data Mining, DBMS",Take mock tests,Improving
1545,Priya K 13,"DL, RL","Fluid Mech, Stats",Use online resources,Needs attention
1546,Sneha T 14,DSA,"CN, Machines",Simulate real problems,Needs attention
1547,Sneha T 15,ML,"Circuits, Digital Logic",Take mock tests,Needs attention
1548,Ankit M 11,"Machines, EM Theory","CN, NLP",Revise theoretical concepts,Improving
1549,Divya R 11,"NLP, Geotech","Digital Logic, Fluid Mech",Use online resources,Stable
1550,Ankit R 16,Geotech,"DBMS, Digital Logic",Revise theoretical concepts,Declining
1551,Ravi T 6,Concrete Tech,"Stats, DL",Attend workshops,Stable
1552,Ravi S 12,Mechatronics,"Data Mining, Thermo",Practice regularly,Needs attention
1553,Karan M 13,Surveying,"Machines, Java",Simulate real problems,Improving
1554,Sneha K 9,Mechatronics,"Circuits, DSA",Focus on weak topics,Declining
1555,Karan R 8,"Mechatronics, EM Theory","Math, Web Dev",Practice regularly,Needs attention
1556,Divya S 11,Embedded,"Geotech, Web Dev",Use online resources,Declining
1557,Arjun R 15,"Fluid Mech, OS","Stats, Security",Practice regularly,Needs attention
1558,Karan K 14,"Power Systems, VLSI","Concrete Tech, Security",Revise theoretical concepts,Declining
1559,Karan T 8,Stats,"EM Theory, OS",Use online resources,Needs attention
1560,Karan M 14,Data Mining,"Thermo, Java",Join peer study groups,Improving
1561,Ankit R 17,"DSA, Stats","DL, Machines",Join peer study groups,Improving
1562,Sneha K 10,"AI, Digital Logic","NLP, CAD",Practice regularly,Declining
1563,Ankit K 12,"DSA, Mechatronics","CAD, AI",Improve time management,Declining
1564,Ravi M 12,Networking,"RL, Java",Simulate real problems,Improving
1565,Aisha T 8,"Networking, Web Dev","OS, NLP",Practice regularly,Improving
1566,Rahul T 14,Stats,"CAD, CN",Use online resources,Declining
1567,Ravi T 7,"AI, Dynamics","Math, Structural",Simulate real problems,Improving
