student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
1364,Rahul R,Surveying,"Python, Signal Systems",Revise theoretical concepts,Needs attention
1365,Meera R,"RL, Data Mining","Java, Digital Logic",Improve time management,Needs attention
1366,Ankit K,AI,"DBMS, ML",Practice regularly,Improving
1367,Arjun R,"Surveying, OS","Web Dev, Geotech",Revise theoretical concepts,Stable
1368,Ravi M,Math,"NLP, OS",Take mock tests,Declining
1369,Ravi K,Security,"Digital Logic, Fluid Mech",Attend workshops,Declining
1370,Meera R,Concrete Tech,"Control, DBMS",Improve time management,Needs attention
1371,Sneha R,Mechatronics,"Circuits, Math",Attend workshops,Needs attention
1372,Ankit R,Networking,"Surveying, Security",Practice regularly,Declining
1373,Meera K,"Web Dev, Mechatronics","Machines, ML",Improve time management,Stable
1374,Meera R,Math,"NLP, Power Systems",Simulate real problems,Needs attention
1375,Arjun T,Surveying,"Signal Systems, Digital Logic",Attend tutoring sessions,Declining
1376,Ankit R,"Web Dev, Dynamics","Data Mining, Geotech",Practice regularly,Stable
1377,Sneha T,DL,"Security, NLP",Simulate real problems,Improving
1378,Priya S,Math,"Embedded, Stats",Simulate real problems,Improving
1379,Ravi S,CAD,"Power Systems, CAD",Take mock tests,Needs attention
1380,Meera K,Structural,"Networking, Math",Simulate real problems,Declining
1381,Divya R,"Machines, Data Mining","Thermo, Surveying",Revise theoretical concepts,Needs attention
1382,Ankit R,"Geotech, DSA","Concrete Tech, Embedded",Join peer study groups,Needs attention
1383,Karan R,"ML, Data Mining","Data Mining, Power Systems",Use online resources,Stable
1384,Karan M,"Signal Systems, DSA","Web Dev, Machines",Attend workshops,Needs attention
1385,Divya T,Signal Systems,"OS, DSA",Take mock tests,Needs attention
1386,Divya M,Security,"RL, AI",Use online resources,Stable
1387,Aisha R,Dynamics,"Stats, Mechatronics",Use online resources,Declining
1388,Rahul T,VLSI,"Signal Systems, Dynamics",Attend tutoring sessions,Declining
1389,Ankit S,"Embedded, DBMS","Signal Systems, Concrete Tech",Revise theoretical concepts,Improving
1390,Sneha M,Circuits,"VLSI, CAD",Simulate real problems,Declining
1391,Rahul M,DBMS,"Surveying, CN",Take mock tests,Declining
1392,Rahul R,"Web Dev, Stats","DBMS, Surveying",Use online resources,Stable
1393,Divya S,"Thermo, Control","Math, Web Dev",Attend workshops,Improving
1394,Aisha K,Surveying,"ML, Circuits",Attend workshops,Improving
1395,Priya K,Control,"DL, Concrete Tech",Attend tutoring sessions,Improving
1396,Priya R,"Java, DBMS","CN, Circuits",Revise theoretical concepts,Stable
1397,Arjun M,"VLSI, Structural","Structural, Dynamics",Attend workshops,Declining
1398,Divya T,"Geotech, Security","Concrete Tech, Data Mining",Simulate real problems,Improving
1399,Priya S,"Web Dev, DBMS","ML, Dynamics",Join peer study groups,Stable
1400,Arjun K,"Java, CN","Signal Systems, RL",Focus on weak topics,Improving
1401,Sneha R,"Machines, Python","Web Dev, RL",Improve time management,Improving
1402,Karan K,Fluid Mech,"Circuits, CN",Attend tutoring sessions,Needs attention
1403,Meera K,"NLP, Python","Control, ML",Focus on weak topics,Improving
1404,Sneha K,"Concrete Tech, RL","Security, CN",Practice regularly,Needs attention
1405,Meera T,"Math, DBMS","Digital Logic, CN",Attend tutoring sessions,Improving
1406,Priya K,"AI, Surveying","Power Systems, EM Theory",Join peer study groups,Stable
1407,Divya T,"Digital Logic, Python","CN, CAD",Improve time management,Stable
1408,Divya T,"Networking, DSA","Python, CAD",Join peer study groups,Improving
1409,Priya S,Web Dev,"Security, AI",Improve time management,Declining
1410,Ankit K,AI,"DBMS, Data Mining",Practice regularly,Stable
1411,Rahul M,Power Systems,"Web Dev, EM Theory",Attend tutoring sessions,Needs attention
1412,Karan S,Math,"Embedded, Data Mining",Improve time management,Stable
1413,Karan R,"VLSI, CAD","ML, Concrete Tech",Focus on weak topics,Improving
1414,Sneha R,"Math, Structural","DL, Security",Improve time management,Needs attention
1415,Divya R,Fluid Mech,"CAD, Power Systems",Take mock tests,Stable
1416,Ankit K,Digital Logic,"Concrete Tech, CN",Practice regularly,Stable
1417,Sneha T,Java,"Structural, AI",Simulate real problems,Improving
1418,Ravi R,OS,"Concrete Tech, Web Dev",Simulate real problems,Needs attention
1419,Arjun M,"Mechatronics, Python","CAD, Stats",Improve time management,Improving
1420,Ravi K,"Mechatronics, Geotech","Security, DSA",Attend tutoring sessions,Needs attention
1421,Divya K,"Data Mining, DBMS","NLP, CN",Attend workshops,Needs attention
1422,Sneha S,Machines,"Signal Systems, Control",Attend workshops,Stable
1423,Rahul K,Math,"Structural, Concrete Tech",Attend workshops,Improving
1424,Rahul R,"Concrete Tech, DSA","Geotech, Control",Use online resources,Improving
1425,Sneha R,NLP,"Circuits, Machines",Attend workshops,Improving
1426,Rahul M,VLSI,"Fluid Mech, Circuits",Use online resources,Needs attention
1427,Priya S,Mechatronics,"Surveying, Mechatronics",Join peer study groups,Declining
1428,Arjun R,Circuits,"ML, DBMS",Improve time management,Improving
1429,Arjun K,Math,"Geotech, Machines",Attend tutoring sessions,Needs attention
1430,Arjun R,"OS, Fluid Mech","Structural, Concrete Tech",Take mock tests,Improving
1431,Divya R,"DSA, ML","Geotech, DSA",Simulate real problems,Stable
1432,Meera S,"DL, Geotech","Data Mining, EM Theory",Attend workshops,Stable
1433,Aisha M,"CN, Security","Machines, CN",Attend tutoring sessions,Stable
1434,Divya R,"Surveying, NLP","DL, Data Mining",Revise theoretical concepts,Needs attention
1435,Karan R,Surveying,"VLSI, DSA",Attend tutoring sessions,Needs attention
1436,Divya S,VLSI,"Math, NLP",Use online resources,Needs attention
1437,Ankit M,NLP,"Surveying, Networking",Attend tutoring sessions,Needs attention
1438,Meera R,Circuits,"Java, Web Dev",Use online resources,Improving
1439,Arjun R,"Geotech, Mechatronics","Mechatronics, Control",Use online resources,Improving
1440,Priya M,"Python, VLSI","Math, Networking",Improve time management,Stable
1441,Arjun T,"Digital Logic, Control","VLSI, CN",Improve time management,Declining
1442,Rahul S,"Geotech, Control","ML, Digital Logic",Focus on weak topics,Stable
1443,Rahul T,Java,"DSA, Math",Practice regularly,Stable
1444,Karan R,"Thermo, Digital Logic","VLSI, CN",Simulate real problems,Needs attention
1445,Ankit S,"Thermo, CAD","ML, Surveying",Simulate real problems,Needs attention
1446,Aisha R,Digital Logic,"DBMS, Control",Take mock tests,Improving
1447,Arjun S,"Python, Concrete Tech","Data Mining, DL",Take mock tests,Improving
1448,Rahul M,EM Theory,"Java, CN",Practice regularly,Needs attention
1449,Meera R,Security,"Math, Circuits",Join peer study groups,Declining
1450,Ravi R,"ML, Digital Logic","Power Systems, Digital Logic",Practice regularly,Declining
1451,Priya K,"Fluid Mech, Circuits","Signal Systems, Dynamics",Attend tutoring sessions,Declining
1452,Rahul M,Concrete Tech,"Circuits, NLP",Join peer study groups,Stable
1453,Rahul T,"Concrete Tech, ML","CN, AI",Simulate real problems,Needs attention
1454,Priya S,"Circuits, Digital Logic","AI, Power Systems",Join peer study groups,Stable
1455,Priya S,"DL, Data Mining","Python, ML",Attend workshops,Needs attention
1456,Rahul K,Math,"DSA, CAD",Attend tutoring sessions,Needs attention
1457,Rahul M,"Stats, AI","Machines, RL",Use online resources,Improving
1458,Arjun S,ML,"Surveying, Java",Simulate real problems,Needs attention
1459,Meera M,"Control, Machines","Embedded, Math",Improve time management,Stable
1460,Sneha K,"Dynamics, CN","Web Dev, ML",Improve time management,Declining
1461,Divya R,"Python, Stats","Structural, Mechatronics",Simulate real problems,Stable
1462,Karan M,"Surveying, DSA","Surveying, Signal Systems",Attend tutoring sessions,Declining
1463,Ravi K,"Dynamics, Math","Concrete Tech, DSA",Use online resources,Stable
1464,Karan K,Security,"Structural, Surveying",Simulate real problems,Needs attention
1465,Ravi S,Dynamics,"RL, Thermo",Revise theoretical concepts,Declining
1466,Rahul S,"OS, Security","AI, CAD",Revise theoretical concepts,Needs attention
1467,Karan S,Mechatronics,"Circuits, Signal Systems",Take mock tests,Stable
1468,Divya K,OS,"Java, Control",Attend tutoring sessions,Declining
1469,Aisha M,"Structural, RL","RL, Dynamics",Focus on weak topics,Needs attention
1470,Aisha T,"Math, Concrete Tech","DSA, Circuits",Simulate real problems,Declining
1471,Rahul M,Networking,"Machines, Web Dev",Use online resources,Declining
1472,Priya M,"Mechatronics, Concrete Tech","Math, Surveying",Revise theoretical concepts,Stable
1473,Divya M,"DBMS, Networking","DSA, Control",Revise theoretical concepts,Stable
1474,Meera S,Stats,"DBMS, Signal Systems",Use online resources,Stable
1475,Ravi M,"CN, AI","ML, Networking",Improve time management,Needs attention
1476,Ravi K,"DBMS, ML","Geotech, Signal Systems",Join peer study groups,Needs attention
1477,Meera S,Structural,"Concrete Tech, Math",Simulate real problems,Stable
1478,Meera T,Python,"DSA, Web Dev",Attend tutoring sessions,Needs attention
1479,Priya T,DL,"OS, Java",Take mock tests,Needs attention
1480,Arjun R,Control,"RL, Dynamics",Simulate real problems,Stable
1481,Priya K,RL,"Structural, Embedded",Take mock tests,Improving
1482,Aisha R,"Data Mining, VLSI","Java, Data Mining",Simulate real problems,Declining
1483,Sneha T,Geotech,"Fluid Mech, EM Theory",Attend tutoring sessions,Declining
1484,Meera T,Surveying,"ML, Structural",Attend workshops,Improving
1485,Karan M,"AI, Math","Data Mining, CN",Revise theoretical concepts,Needs attention
1486,Karan S,EM Theory,"DSA, Stats",Improve time management,Improving
1487,Sneha T,Control,"Java, Thermo",Revise theoretical concepts,Stable
1488,Rahul M,"Surveying, Geotech","VLSI, Web Dev",Improve time management,Declining
1489,Rahul T,Embedded,"AI, Concrete Tech",Attend workshops,Declining
1490,Divya T,Security,"Java, Thermo",Simulate real problems,Needs attention
1491,Priya K,Java,"VLSI, Stats",Revise theoretical concepts,Improving
1492,Meera M,"Math, DL","ML, NLP",Practice regularly,Improving
1493,Sneha T,"Structural, AI","Control, DSA",Practice regularly,Improving
1494,Ankit R,"AI, Control","OS, EM Theory",Simulate real problems,Needs attention
1495,Ravi S,Fluid Mech,"VLSI, Machines",Focus on weak topics,Declining
1496,Ravi R,"DSA, Data Mining","Circuits, Geotech",Join peer study groups,Stable
1497,Sneha K,DL,"Digital Logic, Mechatronics",Join peer study groups,Declining
1498,Aisha T,Digital Logic,"NLP, Circuits",Use online resources,Stable
1499,Ravi K,DSA,"Fluid Mech, Java",Take mock tests,Stable
1500,Sneha K,Web Dev,"Digital Logic, Geotech",Improve time management,Needs attention
1501,Priya T,"VLSI, Fluid Mech","RL, AI",Join peer study groups,Stable
1502,Sneha T,Geotech,"EM Theory, Structural",Improve time management,Improving
1503,Aisha R,"Dynamics, DL","Stats, VLSI",Simulate real problems,Stable
1504,Aisha R,Mechatronics,"Dynamics, CAD",Attend workshops,Improving
1505,Meera K,Fluid Mech,"Control, Web Dev",Improve time management,Improving
1506,Priya K,"Geotech, Circuits","Geotech, Embedded",Join peer study groups,Needs attention
1507,Aisha T,"Dynamics, OS","Circuits, AI",Use online resources,Stable
1508,Aisha R,RL,"Digital Logic, Dynamics",Focus on weak topics,Declining
1509,Ankit K,DBMS,"Stats, DL",Attend tutoring sessions,Needs attention
1510,Divya S,AI,"Stats, Data Mining",Take mock tests,Improving
1511,Arjun M,Digital Logic,"Mechatronics, Surveying",Take mock tests,Improving
1512,Ankit S,"CAD, NLP","Stats, Mechatronics",Attend workshops,Improving
1513,Ravi R,"Dynamics, Control","VLSI, DBMS",Attend tutoring sessions,Stable
1514,Karan S,Circuits,"Security, Networking",Improve time management,Stable
1515,Ravi M,"Signal Systems, Fluid Mech","CAD, DSA",Join peer study groups,Stable
1516,Ravi S,"DBMS, Control","Circuits, Control",Practice regularly,Declining
1517,Ankit K,"DL, RL","Power Systems, Data Mining",Take mock tests,Needs attention
1518,Ravi S,Digital Logic,"DSA, AI",Improve time management,Needs attention
1519,Sneha K,"DL, Math","Surveying, Concrete Tech",Join peer study groups,Declining
1520,Rahul K,"EM Theory, Geotech","Python, Circuits",Practice regularly,Declining
1521,Ankit T,Fluid Mech,"Circuits, NLP",Practice regularly,Stable
1522,Divya S,Security,"Digital Logic, Thermo",Focus on weak topics,Improving
1523,Sneha M,"Concrete Tech, Security","Mechatronics, Machines",Join peer study groups,Needs attention
1524,Arjun T,Fluid Mech,"Stats, Data Mining",Focus on weak topics,Improving
1525,Priya M,"Concrete Tech, Web Dev","Digital Logic, Networking",Focus on weak topics,Declining
1526,Ravi T,"Data Mining, Mechatronics","Structural, CAD",Attend workshops,Improving
1527,Meera S,"DSA, Mechatronics","Digital Logic, Security",Attend tutoring sessions,Needs attention
1528,Rahul S,"Web Dev, Mechatronics","Python, Java",Take mock tests,Stable
1529,Aisha M,Web Dev,"Control, Power Systems",Take mock tests,Stable
1530,Rahul R,NLP,"DL, Web Dev",Revise theoretical concepts,Stable
1531,Priya T,Surveying,"Machines, Security",Use online resources,Needs attention
1532,Aisha R,Geotech,"Geotech, Web Dev",Simulate real problems,Needs attention
1533,Arjun S,"Digital Logic, Java","Thermo, Concrete Tech",Simulate real problems,Stable
1534,Ankit K,CN,"ML, Math",Improve time management,Needs attention
1535,Sneha S,"Digital Logic, DSA","Stats, Control",Simulate real problems,Improving
1536,Ankit S,"AI, Thermo","Fluid Mech, Power Systems",Focus on weak topics,Improving
1537,Aisha M,"Dynamics, Surveying","Stats, Mechatronics",Simulate real problems,Declining
1538,Meera M,"AI, DBMS","Structural, Machines",Take mock tests,Needs attention
1539,Divya T,"OS, CAD","Security, Stats",Simulate real problems,Stable
1540,Karan K,Java,"Power Systems, Concrete Tech",Attend workshops,Stable
1541,Karan M,"EM Theory, Networking","Java, DL",Attend workshops,Declining
1542,Rahul M,"RL, Signal Systems","Embedded, Networking",Practice regularly,Declining
1543,Aisha M,Python,"Machines, Python",Focus on weak topics,Declining
1544,Ankit S,Power Systems,"Data Mining, DBMS",Take mock tests,Improving
1545,Priya K,"DL, RL","Fluid Mech, Stats",Use online resources,Needs attention
1546,Sneha T,DSA,"CN, Machines",Simulate real problems,Needs attention
1547,Sneha T,ML,"Circuits, Digital Logic",Take mock tests,Needs attention
1548,Ankit M,"Machines, EM Theory","CN, NLP",Revise theoretical concepts,Improving
1549,Divya R,"NLP, Geotech","Digital Logic, Fluid Mech",Use online resources,Stable
1550,Ankit R,Geotech,"DBMS, Digital Logic",Revise theoretical concepts,Declining
1551,Ravi T,Concrete Tech,"Stats, DL",Attend workshops,Stable
1552,Ravi S,Mechatronics,"Data Mining, Thermo",Practice regularly,Needs attention
1553,Karan M,Surveying,"Machines, Java",Simulate real problems,Improving
1554,Sneha K,Mechatronics,"Circuits, DSA",Focus on weak topics,Declining
1555,Karan R,"Mechatronics, EM Theory","Math, Web Dev",Practice regularly,Needs attention
1556,Divya S,Embedded,"Geotech, Web Dev",Use online resources,Declining
1557,Arjun R,"Fluid Mech, OS","Stats, Security",Practice regularly,Needs attention
1558,Karan K,"Power Systems, VLSI","Concrete Tech, Security",Revise theoretical concepts,Declining
1559,Karan T,Stats,"EM Theory, OS",Use online resources,Needs attention
1560,Karan M,Data Mining,"Thermo, Java",Join peer study groups,Improving
1561,Ankit R,"DSA, Stats","DL, Machines",Join peer study groups,Improving
1562,Sneha K,"AI, Digital Logic","NLP, CAD",Practice regularly,Declining
1563,Ankit K,"DSA, Mechatronics","CAD, AI",Improve time management,Declining
1564,Ravi M,Networking,"RL, Java",Simulate real problems,Improving
1565,Aisha T,"Networking, Web Dev","OS, NLP",Practice regularly,Improving
1566,Rahul T,Stats,"CAD, CN",Use online resources,Declining
1567,Ravi T,"AI, Dynamics","Math, Structural",Simulate real problems,Improving
1568,Priya K,"OS, VLSI","Math, Data Mining",Simulate real problems,Declining
1569,Aisha T,Circuits,"Dynamics, Java",Focus on weak topics,Improving
1570,Ankit K,Security,"Dynamics, EM Theory",Practice regularly,Stable
1571,Ankit K,"Dynamics, Power Systems","Signal Systems, Fluid Mech",Revise theoretical concepts,Improving
1572,Arjun S,RL,"Networking, EM Theory",Use online resources,Improving
1573,Divya K,Structural,"DSA, CAD",Take mock tests,Needs attention
1574,Aisha S,Thermo,"DSA, Python",Attend workshops,Stable
1575,Ankit M,Dynamics,"Networking, DBMS",Take mock tests,Declining
1576,Rahul S,"Geotech, Control","Mechatronics, RL",Join peer study groups,Declining
1577,Rahul M,"DBMS, Machines","Thermo, Machines",Practice regularly,Stable
1578,Priya R,"Mechatronics, Power Systems","NLP, Surveying",Attend tutoring sessions,Needs attention
1579,Meera M,Embedded,"Embedded, EM Theory",Practice regularly,Stable
1580,Aisha R,"ML, Web Dev","Power Systems, CAD",Take mock tests,Declining
1581,Arjun T,"NLP, Digital Logic","DSA, Structural",Focus on weak topics,Needs attention
1582,Meera M,Signal Systems,"Java, Circuits",Revise theoretical concepts,Needs attention
