student_id,name,career_goal,internships_done,job_ready,suggested_paths
1264,Arjun S,ML Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Contribute to open source"
1265,Sneha M,Web Developer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Core project, mock interviews"
1266,Rahul M,AI Researcher,1 (Web Dev Intern),Yes,"Contribute to open source, Resume upgrade, hackathons"
1267,Rahul T,Embedded Engineer,None,No,"Attend tech webinars, Practice DSA, GitHub proj"
1268,Priya R,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Contribute to open source"
1269,Karan S,Web Developer,1 (Security Intern),No,"Build capstone projects, Core project, mock interviews"
1270,Sneha R,Data Scientist,1 (Web Dev Intern),No,"Core project, mock interviews, LinkedIn optimization"
1271,Ankit S,Web Developer,None,No,"Contribute to open source, Portfolio enhancement"
1272,Ravi R,AI Researcher,"2 (Research, Dev)",No,"Practice DSA, GitHub proj, Build capstone projects"
1273,Ankit R,Cybersecurity Analyst,1 (Security Intern),No,"Certifications in relevant domain, Build capstone projects"
1274,Aisha R,Data Scientist,1 (CAD Internship),Yes,"Contribute to open source, Apply to research roles"
1275,Aisha M,AI Researcher,None,No,"Contribute to open source, Practice DSA, GitHub proj"
1276,Meera S,Product Designer,1 (ML Intern),Yes,"Contribute to open source, Certifications in relevant domain"
1277,Divya T,Product Designer,"2 (NLP, Vision)",No,"Build capstone projects, Resume upgrade, hackathons"
1278,Meera M,Systems Engineer,1 (CAD Internship),No,"Resume upgrade, hackathons, Certifications in relevant domain"
1279,Divya S,Data Scientist,1 (CAD Internship),No,"Apply to research roles, Portfolio enhancement"
1280,Rahul M,Web Developer,1 (CAD Internship),Yes,"Apply to research roles, Resume upgrade, hackathons"
1281,Sneha R,Web Developer,"2 (DevOps, Cloud)",No,"Resume upgrade, hackathons, Contribute to open source"
1282,Rahul M,Cybersecurity Analyst,1 (AR Intern),Yes,"Apply to research roles, Resume upgrade, hackathons"
1283,Ankit M,Software Developer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Build capstone projects"
1284,Aisha M,Cybersecurity Analyst,None,No,"Practice DSA, GitHub proj, Contribute to open source"
1285,Arjun T,ML Engineer,1 (ML Intern),Yes,"Core project, mock interviews, LinkedIn optimization"
1286,Arjun T,Product Designer,1 (AR Intern),Yes,"Portfolio enhancement, Contribute to open source"
1287,Ravi S,Product Designer,"2 (NLP, Vision)",Yes,"Apply to research roles, Practice DSA, GitHub proj"
1288,Sneha R,Systems Engineer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Resume upgrade, hackathons"
1289,Rahul R,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Attend tech webinars, Contribute to open source"
1290,Aisha S,AI Researcher,"2 (NLP, Vision)",Yes,"Apply to research roles, Certifications in relevant domain"
1291,Ankit M,DevOps Specialist,1 (CAD Internship),Yes,"Contribute to open source, Portfolio enhancement"
1292,Divya R,Cloud Engineer,1 (CAD Internship),Yes,"Attend tech webinars, Apply to research roles"
1293,Priya T,ML Engineer,1 (Web Dev Intern),No,"Core project, mock interviews, LinkedIn optimization"
1294,Divya R,DevOps Specialist,1 (ML Intern),Yes,"Build capstone projects, LinkedIn optimization"
1295,Divya T,ML Engineer,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
1296,Karan R,Web Developer,None,No,"Contribute to open source, Attend tech webinars"
1297,Meera M,AR/VR Developer,1 (CAD Internship),Yes,"LinkedIn optimization, Build capstone projects"
1298,Divya M,Cloud Engineer,"2 (NLP, Vision)",No,"Contribute to open source, Certifications in relevant domain"
1299,Ravi M,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"Contribute to open source, Resume upgrade, hackathons"
1300,Sneha T,Product Designer,1 (Web Dev Intern),No,"Contribute to open source, LinkedIn optimization"
1301,Rahul M,AI Researcher,None,No,"Contribute to open source, LinkedIn optimization"
1302,Divya R,Embedded Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
1303,Ravi S,AI Researcher,1 (CAD Internship),No,"Build capstone projects, Apply to research roles"
1304,Ravi S,Product Designer,None,No,"LinkedIn optimization, Portfolio enhancement"
1305,Arjun M,AR/VR Developer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Portfolio enhancement"
1306,Rahul K,Data Scientist,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Portfolio enhancement"
1307,Karan R,Embedded Engineer,1 (CAD Internship),No,"Build capstone projects, Resume upgrade, hackathons"
1308,Karan T,Cybersecurity Analyst,1 (CAD Internship),Yes,"LinkedIn optimization, Certifications in relevant domain"
1309,Ravi T,Software Developer,1 (IoT Internship),No,"Build capstone projects, Contribute to open source"
1310,Ravi R,DevOps Specialist,1 (CAD Internship),Yes,"Practice DSA, GitHub proj, Apply to research roles"
1311,Ravi M,ML Engineer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Apply to research roles"
1312,Arjun R,Systems Engineer,None,No,"Apply to research roles, Build capstone projects"
1313,Sneha R,Software Developer,1 (AR Intern),No,"Contribute to open source, Practice DSA, GitHub proj"
1314,Arjun R,Web Developer,None,No,"Practice DSA, GitHub proj, Certifications in relevant domain"
1315,Divya K,Web Developer,1 (Web Dev Intern),No,"Build capstone projects, Core project, mock interviews"
1316,Rahul K,Product Designer,1 (Web Dev Intern),Yes,"Apply to research roles, LinkedIn optimization"
1317,Arjun K,Systems Engineer,1 (AR Intern),No,"Attend tech webinars, LinkedIn optimization"
1318,Meera R,ML Engineer,1 (AR Intern),No,"LinkedIn optimization, Apply to research roles"
1319,Karan K,Web Developer,"2 (Research, Dev)",Yes,"Portfolio enhancement, Build capstone projects"
1320,Ankit M,Data Scientist,"2 (Research, Dev)",No,"Practice DSA, GitHub proj, Portfolio enhancement"
1321,Ankit K,Web Developer,1 (Security Intern),Yes,"Resume upgrade, hackathons, Attend tech webinars"
1322,Arjun R,Data Scientist,1 (ML Intern),Yes,"Build capstone projects, Core project, mock interviews"
1323,Rahul S,Systems Engineer,"2 (NLP, Vision)",No,"Practice DSA, GitHub proj, Attend tech webinars"
1324,Aisha T,Embedded Engineer,1 (IoT Internship),Yes,"Apply to research roles, Core project, mock interviews"
1325,Karan M,Systems Engineer,1 (Web Dev Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
1326,Rahul T,Product Designer,None,No,"Apply to research roles, Build capstone projects"
1327,Divya R,Software Developer,1 (Web Dev Intern),No,"Contribute to open source, LinkedIn optimization"
1328,Meera M,Web Developer,1 (AR Intern),No,"Attend tech webinars, Contribute to open source"
1329,Priya M,Cloud Engineer,None,No,"Portfolio enhancement, Build capstone projects"
1330,Priya S,Cloud Engineer,1 (ML Intern),No,"Resume upgrade, hackathons, Apply to research roles"
1331,Aisha R,ML Engineer,"2 (Research, Dev)",Yes,"Apply to research roles, LinkedIn optimization"
1332,Meera K,Software Developer,None,No,"Contribute to open source, Core project, mock interviews"
1333,Meera M,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Portfolio enhancement"
1334,Karan T,Embedded Engineer,1 (Security Intern),Yes,"Core project, mock interviews, Contribute to open source"
1335,Ankit M,Embedded Engineer,1 (Security Intern),Yes,"Apply to research roles, Build capstone projects"
1336,Divya T,Cloud Engineer,None,No,"Portfolio enhancement, Apply to research roles"
1337,Rahul T,AR/VR Developer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
1338,Ravi T,Systems Engineer,None,No,"Contribute to open source, Attend tech webinars"
1339,Meera M,Cloud Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Contribute to open source"
1340,Arjun R,AI Researcher,1 (Security Intern),No,"LinkedIn optimization, Contribute to open source"
1341,Aisha K,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Resume upgrade, hackathons"
1342,Aisha K,DevOps Specialist,"2 (NLP, Vision)",Yes,"Portfolio enhancement, Core project, mock interviews"
1343,Ankit M,DevOps Specialist,1 (IoT Internship),No,"Core project, mock interviews, Build capstone projects"
1344,Aisha T,Cloud Engineer,None,No,"Portfolio enhancement, Apply to research roles"
1345,Divya K,Software Developer,1 (CAD Internship),Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
1346,Divya T,ML Engineer,1 (ML Intern),Yes,"LinkedIn optimization, Apply to research roles"
1347,Rahul R,ML Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
1348,Arjun M,Data Scientist,None,No,"Apply to research roles, Attend tech webinars"
1349,Arjun S,Systems Engineer,"2 (Research, Dev)",Yes,"Attend tech webinars, Resume upgrade, hackathons"
1350,Priya T,AI Researcher,1 (AR Intern),Yes,"Core project, mock interviews, Portfolio enhancement"
1351,Aisha M,Data Scientist,1 (IoT Internship),Yes,"Contribute to open source, Resume upgrade, hackathons"
1352,Sneha T,Product Designer,None,No,"Core project, mock interviews, LinkedIn optimization"
1353,Ravi M,Software Developer,"2 (NLP, Vision)",Yes,"Contribute to open source, Portfolio enhancement"
1354,Ravi M,Cloud Engineer,None,No,"Portfolio enhancement, Certifications in relevant domain"
1355,Meera K,Embedded Engineer,1 (CAD Internship),Yes,"Core project, mock interviews, Certifications in relevant domain"
1356,Divya S,Product Designer,1 (Web Dev Intern),No,"Practice DSA, GitHub proj, Portfolio enhancement"
1357,Priya T,Cloud Engineer,1 (IoT Internship),Yes,"Certifications in relevant domain, Core project, mock interviews"
1358,Karan T,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Build capstone projects, Apply to research roles"
1359,Priya S,Cloud Engineer,1 (AR Intern),Yes,"Attend tech webinars, LinkedIn optimization"
1360,Meera R,Cloud Engineer,1 (CAD Internship),Yes,"Certifications in relevant domain, Core project, mock interviews"
1361,Priya T,Data Scientist,"2 (Research, Dev)",No,"Resume upgrade, hackathons, Apply to research roles"
1362,Sneha S,Web Developer,1 (AR Intern),No,"Contribute to open source, LinkedIn optimization"
1363,Karan S,Data Scientist,"2 (NLP, Vision)",No,"Practice DSA, GitHub proj, Contribute to open source"
1364,Rahul R,Web Developer,1 (CAD Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
1365,Meera R,AI Researcher,1 (CAD Internship),No,"Apply to research roles, Certifications in relevant domain"
1366,Ankit K,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
1367,Arjun R,Cloud Engineer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
1368,Ravi M,Web Developer,1 (ML Intern),No,"Practice DSA, GitHub proj, Build capstone projects"
1369,Ravi K,AI Researcher,"2 (Research, Dev)",No,"Portfolio enhancement, Core project, mock interviews"
1370,Meera R,Systems Engineer,1 (ML Intern),Yes,"Apply to research roles, Attend tech webinars"
1371,Sneha R,Web Developer,None,No,"Contribute to open source, Practice DSA, GitHub proj"
1372,Ankit R,Software Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Attend tech webinars"
1373,Meera K,Software Developer,1 (Web Dev Intern),Yes,"Attend tech webinars, Apply to research roles"
1374,Meera R,Product Designer,1 (CAD Internship),No,"Core project, mock interviews, LinkedIn optimization"
1375,Arjun T,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Apply to research roles"
1376,Ankit R,AR/VR Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Resume upgrade, hackathons"
1377,Sneha T,ML Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
1378,Priya S,Web Developer,1 (Web Dev Intern),Yes,"Build capstone projects, Core project, mock interviews"
1379,Ravi S,ML Engineer,1 (Security Intern),Yes,"Apply to research roles, Contribute to open source"
1380,Meera K,Cloud Engineer,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
1381,Divya R,Cloud Engineer,1 (ML Intern),Yes,"Attend tech webinars, Contribute to open source"
1382,Ankit R,Product Designer,1 (Security Intern),Yes,"Portfolio enhancement, Build capstone projects"
1383,Karan R,ML Engineer,1 (ML Intern),Yes,"Resume upgrade, hackathons, Contribute to open source"
1384,Karan M,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Contribute to open source"
1385,Divya T,Product Designer,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
1386,Divya M,Cybersecurity Analyst,1 (Web Dev Intern),Yes,"Apply to research roles, Portfolio enhancement"
1387,Aisha R,Web Developer,"2 (Research, Dev)",No,"Core project, mock interviews, Portfolio enhancement"
1388,Rahul T,Cybersecurity Analyst,None,No,"Attend tech webinars, Contribute to open source"
1389,Ankit S,Embedded Engineer,1 (IoT Internship),Yes,"Core project, mock interviews, Certifications in relevant domain"
1390,Sneha M,Cloud Engineer,1 (IoT Internship),Yes,"Contribute to open source, Core project, mock interviews"
1391,Rahul M,Web Developer,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Portfolio enhancement"
1392,Rahul R,Embedded Engineer,1 (CAD Internship),Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
1393,Divya S,DevOps Specialist,1 (Security Intern),Yes,"Core project, mock interviews, Contribute to open source"
1394,Aisha K,ML Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Build capstone projects"
1395,Priya K,Cloud Engineer,1 (IoT Internship),Yes,"Certifications in relevant domain, Contribute to open source"
1396,Priya R,Cybersecurity Analyst,1 (ML Intern),Yes,"Resume upgrade, hackathons, LinkedIn optimization"
1397,Arjun M,AI Researcher,None,No,"Portfolio enhancement, Certifications in relevant domain"
1398,Divya T,Cloud Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Resume upgrade, hackathons"
1399,Priya S,Embedded Engineer,1 (ML Intern),Yes,"LinkedIn optimization, Attend tech webinars"
1400,Arjun K,Cloud Engineer,1 (CAD Internship),No,"Portfolio enhancement, Practice DSA, GitHub proj"
1401,Sneha R,ML Engineer,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
1402,Karan K,Software Developer,"2 (Research, Dev)",No,"Attend tech webinars, Build capstone projects"
1403,Meera K,Embedded Engineer,1 (Security Intern),Yes,"Certifications in relevant domain, Apply to research roles"
1404,Sneha K,Data Scientist,1 (IoT Internship),No,"Contribute to open source, Apply to research roles"
1405,Meera T,Systems Engineer,1 (AR Intern),No,"Portfolio enhancement, Apply to research roles"
1406,Priya K,AR/VR Developer,1 (ML Intern),Yes,"Core project, mock interviews, Apply to research roles"
1407,Divya T,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Certifications in relevant domain"
1408,Divya T,AR/VR Developer,"2 (NLP, Vision)",Yes,"Contribute to open source, Portfolio enhancement"
1409,Priya S,DevOps Specialist,1 (AR Intern),No,"Portfolio enhancement, Practice DSA, GitHub proj"
1410,Ankit K,Embedded Engineer,1 (Web Dev Intern),Yes,"Apply to research roles, LinkedIn optimization"
1411,Rahul M,AI Researcher,1 (AR Intern),No,"Build capstone projects, Certifications in relevant domain"
1412,Karan S,AI Researcher,1 (IoT Internship),Yes,"Portfolio enhancement, Build capstone projects"
1413,Karan R,Systems Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Apply to research roles"
1414,Sneha R,Data Scientist,1 (AR Intern),Yes,"Attend tech webinars, Build capstone projects"
1415,Divya R,Systems Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Resume upgrade, hackathons"
1416,Ankit K,Software Developer,1 (ML Intern),Yes,"Core project, mock interviews, Attend tech webinars"
1417,Sneha T,Embedded Engineer,None,No,"LinkedIn optimization, Contribute to open source"
1418,Ravi R,AR/VR Developer,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Apply to research roles"
1419,Arjun M,Product Designer,1 (ML Intern),Yes,"Core project, mock interviews, Apply to research roles"
1420,Ravi K,AR/VR Developer,1 (Web Dev Intern),Yes,"Attend tech webinars, Contribute to open source"
1421,Divya K,Product Designer,1 (ML Intern),Yes,"Resume upgrade, hackathons, Build capstone projects"
1422,Sneha S,Cybersecurity Analyst,1 (Security Intern),Yes,"Attend tech webinars, Core project, mock interviews"
1423,Rahul K,Cloud Engineer,1 (IoT Internship),Yes,"Attend tech webinars, Apply to research roles"
1424,Rahul R,Systems Engineer,1 (IoT Internship),Yes,"Attend tech webinars, Contribute to open source"
1425,Sneha R,Embedded Engineer,"2 (Research, Dev)",No,"Resume upgrade, hackathons, LinkedIn optimization"
1426,Rahul M,Web Developer,1 (IoT Internship),No,"Certifications in relevant domain, Build capstone projects"
1427,Priya S,Product Designer,"2 (NLP, Vision)",Yes,"Core project, mock interviews, Practice DSA, GitHub proj"
1428,Arjun R,Web Developer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, LinkedIn optimization"
1429,Arjun K,Web Developer,1 (CAD Internship),No,"Resume upgrade, hackathons, Certifications in relevant domain"
1430,Arjun R,AI Researcher,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
1431,Divya R,Data Scientist,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Contribute to open source"
1432,Meera S,Cloud Engineer,1 (ML Intern),Yes,"Portfolio enhancement, LinkedIn optimization"
1433,Aisha M,ML Engineer,None,No,"Certifications in relevant domain, Resume upgrade, hackathons"
